Site ID,Screening Flag,Parameter Group,Location Group Name,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Preparation Code,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319037","Sandia right fork at Pwr Plant","06-20-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3568","EPA:200.8","5.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318932","Sandia right fork at Pwr Plant","07-01-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","Y","F"," Counts…515","W","N3B-2024-3748","EPA:200.8","5.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318965","Sandia right fork at Pwr Plant","07-01-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","Y","F"," Counts…517","W","N3B-2024-3824","EPA:200.8","5.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319040","Sandia right fork at Pwr Plant","07-01-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","N","UF"," Counts…515","W","N3B-2024-3748","EPA:200.8","5.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319073","Sandia right fork at Pwr Plant","07-01-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","N","UF"," Counts…517","W","N3B-2024-3824","EPA:200.8","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Selenium","1.50","ug/L","U","N","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Selenium","1.50","ug/L","U","N","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318968","Sandia right fork at Pwr Plant","09-05-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.8","5.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319076","Sandia right fork at Pwr Plant","09-05-2024","Selenium","3.59","ug/L","J","Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.8","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340492","Sandia right fork at Pwr Plant","10-28-2024","Selenium","1.50","ug/L","U","N","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340493","Sandia right fork at Pwr Plant","10-28-2024","Selenium","1.50","ug/L","U","N","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340496","Sandia right fork at Pwr Plant","10-28-2024","Selenium","1.50","ug/L","U","N","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Selenium","1.50","ug/L","U","N","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308821","Sandia right fork at Pwr Plant","02-22-2024","Selenium","1.50","ug/L","U","N","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-1935","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308822","Sandia right fork at Pwr Plant","02-22-2024","Selenium","1.50","ug/L","U","N","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-1935","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313721","Sandia right fork at Pwr Plant","05-15-2024","Selenium","1.50","ug/L","U","N","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313722","Sandia right fork at Pwr Plant","05-15-2024","Selenium","1.50","ug/L","U","N","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6020B","5.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313724","Sandia right fork at Pwr Plant","05-15-2024","Selenium","1.50","ug/L","U","N","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6020B","5.00"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319037","Sandia right fork at Pwr Plant","06-20-2024","Potassium","5.35","mg/L",,"Y","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3568","EPA:200.7","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318932","Sandia right fork at Pwr Plant","07-01-2024","Potassium","3.74","mg/L",,"Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","Y","F"," Counts…515","W","N3B-2024-3748","EPA:200.7","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318965","Sandia right fork at Pwr Plant","07-01-2024","Potassium","3.74","mg/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","Y","F"," Counts…517","W","N3B-2024-3824","EPA:200.7","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319040","Sandia right fork at Pwr Plant","07-01-2024","Potassium","4.32","mg/L",,"Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","N","UF"," Counts…515","W","N3B-2024-3748","EPA:200.7","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319073","Sandia right fork at Pwr Plant","07-01-2024","Potassium","4.25","mg/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","N","UF"," Counts…517","W","N3B-2024-3824","EPA:200.7","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Potassium","11.6","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Potassium","12.1","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318968","Sandia right fork at Pwr Plant","09-05-2024","Potassium","2.22","mg/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.7","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319076","Sandia right fork at Pwr Plant","09-05-2024","Potassium","6.47","mg/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:200.7","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340492","Sandia right fork at Pwr Plant","10-28-2024","Potassium","14.1","mg/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340493","Sandia right fork at Pwr Plant","10-28-2024","Potassium","14.4","mg/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340496","Sandia right fork at Pwr Plant","10-28-2024","Potassium","13.9","mg/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Potassium","14.3","mg/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308821","Sandia right fork at Pwr Plant","02-22-2024","Potassium","16.7","mg/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-1935","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308822","Sandia right fork at Pwr Plant","02-22-2024","Potassium","16.9","mg/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-1935","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313721","Sandia right fork at Pwr Plant","05-15-2024","Potassium","14.6","mg/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313722","Sandia right fork at Pwr Plant","05-15-2024","Potassium","14.8","mg/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313724","Sandia right fork at Pwr Plant","05-15-2024","Potassium","15.1","mg/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.25"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313725","Sandia right fork at Pwr Plant","05-15-2024","Potassium","14.3","mg/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:6010D","0.25"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318929","Sandia right fork at Pwr Plant","06-20-2024","Mercury","0.0670","ug/L","U","N","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-3568","EPA:245.2","0.200"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319037","Sandia right fork at Pwr Plant","06-20-2024","Mercury","0.0670","ug/L","U","N","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3568","EPA:245.2","0.200"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318932","Sandia right fork at Pwr Plant","07-01-2024","Mercury","0.0670","ug/L","U","N","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","Y","F"," Counts…515","W","N3B-2024-3748","EPA:245.2","0.200"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318965","Sandia right fork at Pwr Plant","07-01-2024","Mercury","0.0670","ug/L","U","N","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","Y","F"," Counts…517","W","N3B-2024-3824","EPA:245.2","0.200"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319040","Sandia right fork at Pwr Plant","07-01-2024","Mercury","0.0670","ug/L","U","N","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","N","UF"," Counts…515","W","N3B-2024-3748","EPA:245.2","0.200"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319073","Sandia right fork at Pwr Plant","07-01-2024","Mercury","0.0730","ug/L","J","Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","N","UF"," Counts…517","W","N3B-2024-3824","EPA:245.2","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Mercury","0.0670","ug/L","U","N","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Mercury","0.0690","ug/L","J","Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318968","Sandia right fork at Pwr Plant","09-05-2024","Mercury","0.0670","ug/L","U","N","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:245.2","0.200"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319076","Sandia right fork at Pwr Plant","09-05-2024","Mercury","0.393","ug/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","EPA:245.2","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340492","Sandia right fork at Pwr Plant","10-28-2024","Mercury","0.0670","ug/L","U","N","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340493","Sandia right fork at Pwr Plant","10-28-2024","Mercury","0.0670","ug/L","U","N","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340496","Sandia right fork at Pwr Plant","10-28-2024","Mercury","0.0670","ug/L","U","N","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Mercury","0.0670","ug/L","U","N","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308821","Sandia right fork at Pwr Plant","02-22-2024","Mercury","0.0670","ug/L","U","N","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-1935","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308822","Sandia right fork at Pwr Plant","02-22-2024","Mercury","0.0670","ug/L","U","N","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-1935","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313721","Sandia right fork at Pwr Plant","05-15-2024","Mercury","0.0670","ug/L","U","N","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313722","Sandia right fork at Pwr Plant","05-15-2024","Mercury","0.0670","ug/L","U","N","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313724","Sandia right fork at Pwr Plant","05-15-2024","Mercury","0.0670","ug/L","U","N","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313725","Sandia right fork at Pwr Plant","05-15-2024","Mercury","0.0670","ug/L","U","N","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313727","Sandia right fork at Pwr Plant","05-15-2024","Mercury","0.0670","ug/L","U","N","W","PEB","WS","11:40","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:7470A","0.200"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318896","Sandia right fork at Pwr Plant","06-09-2024","Mercury","0.215","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-3353","EPA:245.2","0.200"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318929","Sandia right fork at Pwr Plant","06-20-2024","Hardness","15.0","mg/L",,"Y","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-3568","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319037","Sandia right fork at Pwr Plant","06-20-2024","Hardness","22.6","mg/L",,"Y","W","REG","WT","22:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3568","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318932","Sandia right fork at Pwr Plant","07-01-2024","Hardness","11.7","mg/L",,"Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","Y","F"," Counts…515","W","N3B-2024-3748","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318965","Sandia right fork at Pwr Plant","07-01-2024","Hardness","11.3","mg/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","Y","F"," Counts…517","W","N3B-2024-3824","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319040","Sandia right fork at Pwr Plant","07-01-2024","Hardness","16.2","mg/L",,"Y","W","REG","WT","01:05","INV","35.875188600000","-106.318498800000","N","UF"," Counts…515","W","N3B-2024-3748","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319073","Sandia right fork at Pwr Plant","07-01-2024","Hardness","15.3","mg/L",,"Y","W","REG","WT","17:45","INV","35.875188600000","-106.318498800000","N","UF"," Counts…517","W","N3B-2024-3824","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330659","Sandia right fork at Pwr Plant","07-23-2024","Hardness","54.7","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-4207","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Hardness","57.2","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318968","Sandia right fork at Pwr Plant","09-05-2024","Hardness","11.2","mg/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319076","Sandia right fork at Pwr Plant","09-05-2024","Hardness","64.7","mg/L",,"Y","W","REG","WT","14:40","INV","35.875188600000","-106.318498800000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED Counts…491","W","N3B-2024-4886","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340492","Sandia right fork at Pwr Plant","10-28-2024","Hardness","63.4","mg/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340493","Sandia right fork at Pwr Plant","10-28-2024","Hardness","65.4","mg/L",,"Y","W","REG","WS","10:30","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340496","Sandia right fork at Pwr Plant","10-28-2024","Hardness","62.1","mg/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2025-285","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Hardness","64.5","mg/L",,"Y","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308821","Sandia right fork at Pwr Plant","02-22-2024","Hardness","56.4","mg/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-1935","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308822","Sandia right fork at Pwr Plant","02-22-2024","Hardness","56.6","mg/L",,"Y","W","REG","WS","11:05","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-1935","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313721","Sandia right fork at Pwr Plant","05-15-2024","Hardness","60.4","mg/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313722","Sandia right fork at Pwr Plant","05-15-2024","Hardness","60.7","mg/L",,"Y","W","REG","WS","10:25","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313724","Sandia right fork at Pwr Plant","05-15-2024","Hardness","62.0","mg/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313725","Sandia right fork at Pwr Plant","05-15-2024","Hardness","58.9","mg/L",,"Y","W","FD","WS","10:25","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-2951","SM:A2340B","1.24"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Total Phosphate as Phosphorus","2.60","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","EPA:365.4","0.0500"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Lead","28.5","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:200.8","2.00"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Nitrate-Nitrite as Nitrogen","1.36","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","EPA:353.2","0.250"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Nickel","8.57","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:200.8","2.00"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Ammonia as Nitrogen","0.0500","mg/L","B","N","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","EPA:350.1","0.0500"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Sodium","15.6","mg/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:200.7","0.3"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Molybdenum","1.60","ug/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SW-846:6020B","1.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Manganese","375","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:200.7","10.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313727","Sandia right fork at Pwr Plant","05-15-2024","Potassium","0.0500","mg/L","U","N","W","PEB","WS","11:40","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","0.25"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Mercury","0.432","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:245.2","0.200"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Hardness","79.6","mg/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","SM:A2340B","1.24"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Iron","7720","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:200.7","100"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330660","Sandia right fork at Pwr Plant","07-23-2024","Fluoride","0.236","mg/L",,"Y","W","REG","WS","09:39","INV","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2024-4207","SW-846:9056A","0.100"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Copper","64.4","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340497","Sandia right fork at Pwr Plant","10-28-2024","Chromium hexavalent ion","3.00","ug/L","U","N","W","FD","WS","10:30","QC","35.875188600000","-106.318498800000","Y","F",,"W","N3B-2025-285","SW-846:7196A","10.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319004","Sandia right fork at Pwr Plant","06-09-2024","Chromium","16.7","ug/L",,"Y","W","REG","WT","16:05","INV","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-3353","EPA:200.8","10.0"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313727","Sandia right fork at Pwr Plant","05-15-2024","Cobalt","1.00","ug/L","U","N","W","PEB","WS","11:40","QC","35.875188600000","-106.318498800000","N","UF",,"W","N3B-2024-2951","SW-846:6010D","5.00"
